user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
4691,47.0,Male,Doctor,5.53,69.0,4.47,4.87,9.1,0.0,74.0,149.0,9.16
4692,20.0,Male,Researcher,,44.0,5.38,4.24,10.0,0.0,36.0,,10.0
4693,45.0,,Student,,8.0,5.03,,3.22,1.0,99.0,37.0,3.69
4694,20.0,Male,Freelancer,9.45,111.0,5.77,4.74,10.0,3.0,110.0,228.0,10.0
4695,51.0,Male,Student,6.06,0.0,7.83,6.18,8.28,3.0,81.0,46.0,7.34
4696,33.0,Male,Designer,9.94,,8.75,3.37,10.0,4.0,57.0,265.0,10.0
4697,39.0,Other,Manager,6.16,23.0,8.39,8.01,6.15,4.0,14.0,152.0,6.53
4698,49.0,Male,Manager,6.91,59.0,8.21,4.53,10.0,2.0,86.0,119.0,10.0
4699,55.0,Male,Teacher,7.75,102.0,6.09,4.0,10.0,1.0,77.0,238.0,9.92
4700,25.0,Male,Researcher,8.4,81.0,8.01,5.47,9.75,3.0,58.0,229.0,8.91
4701,25.0,Male,,5.3,47.0,7.89,8.12,4.68,4.0,93.0,124.0,5.55
4702,23.0,Male,Freelancer,7.11,38.0,5.24,5.17,9.49,4.0,72.0,143.0,10.0
4703,31.0,Female,Designer,6.53,17.0,5.31,7.61,7.04,,114.0,58.0,6.89
4704,49.0,Other,Researcher,4.66,104.0,6.49,6.07,,4.0,119.0,294.0,8.46
4705,52.0,Male,Designer,8.39,91.0,8.82,3.98,10.0,3.0,97.0,63.0,10.0
4706,27.0,Female,Doctor,2.73,51.0,4.54,8.73,3.75,1.0,88.0,52.0,4.02
4707,20.0,Other,Manager,2.5,1.0,8.94,8.25,2.47,2.0,46.0,210.0,1.65
4708,29.0,Male,Student,7.63,100.0,4.79,3.12,10.0,2.0,45.0,49.0,10.0
4709,48.0,Male,Student,,104.0,6.43,2.88,10.0,4.0,86.0,238.0,
4710,46.0,Female,Researcher,3.86,35.0,5.52,7.78,4.14,2.0,57.0,115.0,2.6
4711,22.0,Female,Freelancer,6.72,47.0,6.1,6.15,5.96,4.0,74.0,48.0,7.05
4712,42.0,Male,Doctor,7.94,116.0,8.79,4.29,10.0,3.0,69.0,283.0,9.99
4713,58.0,Male,Manager,2.95,87.0,7.16,6.17,7.13,,51.0,191.0,6.93
4714,48.0,,Teacher,6.23,34.0,5.49,7.13,6.84,0.0,74.0,182.0,7.06
4715,38.0,Male,,8.42,69.0,7.14,5.36,9.48,3.0,44.0,161.0,9.38
4716,37.0,Female,Designer,4.7,80.0,6.26,7.41,4.6,2.0,115.0,184.0,3.85
4717,56.0,,Designer,6.15,93.0,8.72,5.22,8.72,0.0,75.0,121.0,9.4
4718,39.0,Female,Manager,1.71,114.0,5.76,7.6,4.23,2.0,95.0,59.0,4.36
4719,21.0,Male,Student,8.47,71.0,6.92,4.56,10.0,3.0,39.0,51.0,10.0
4720,30.0,Male,Student,8.17,41.0,8.25,4.03,10.0,2.0,,275.0,10.0
4721,59.0,Male,Teacher,5.11,73.0,8.79,6.52,8.72,2.0,11.0,285.0,8.82
4722,37.0,Female,Manager,2.07,79.0,8.0,7.38,2.48,1.0,80.0,112.0,2.7
4723,30.0,Female,Student,6.94,37.0,8.68,5.2,9.9,2.0,,114.0,10.0
4724,34.0,Male,Teacher,6.16,25.0,6.32,8.27,6.59,3.0,58.0,73.0,7.35
4725,53.0,Male,Designer,9.28,30.0,7.82,3.17,10.0,2.0,114.0,42.0,10.0
4726,,Female,Teacher,3.52,51.0,4.47,7.35,6.43,1.0,26.0,,6.64
4727,18.0,Female,Student,1.29,59.0,6.97,8.27,3.6,1.0,45.0,,3.9
4728,32.0,Male,Software Engineer,3.29,,4.07,,4.14,2.0,29.0,152.0,3.55
4729,30.0,Male,Researcher,4.85,60.0,5.3,5.99,6.77,3.0,72.0,56.0,5.43
4730,34.0,Male,Manager,2.4,34.0,7.33,5.95,4.63,1.0,65.0,217.0,4.34
4731,41.0,Female,Freelancer,9.82,33.0,4.86,3.92,10.0,1.0,24.0,152.0,10.0
4732,25.0,Female,Student,3.0,9.0,5.0,7.77,,1.0,43.0,72.0,5.36
4733,44.0,Female,Software Engineer,7.1,39.0,,7.17,9.72,2.0,21.0,20.0,10.0
4734,40.0,Female,Designer,5.09,107.0,7.74,6.18,7.85,1.0,80.0,262.0,6.61
4735,25.0,Other,Manager,6.0,51.0,6.24,6.56,7.64,2.0,62.0,201.0,6.89
4736,25.0,Male,Freelancer,,11.0,8.44,6.68,9.72,2.0,91.0,265.0,10.0
4737,43.0,Male,,,104.0,5.81,6.28,7.86,2.0,111.0,157.0,8.75
4738,30.0,Male,Manager,3.75,26.0,6.18,9.67,,2.0,99.0,283.0,2.76
4739,56.0,Male,Designer,2.99,18.0,6.47,7.92,2.43,3.0,50.0,172.0,2.55
4740,54.0,Female,Designer,9.03,56.0,8.3,5.5,10.0,4.0,101.0,133.0,9.15
4741,45.0,Female,Designer,9.88,89.0,5.46,3.4,10.0,3.0,30.0,181.0,10.0
4742,42.0,Female,Teacher,3.27,53.0,4.26,6.46,5.94,2.0,,235.0,6.89
4743,,Male,Freelancer,7.5,14.0,7.14,5.36,7.84,0.0,11.0,215.0,9.15
4744,19.0,Male,Researcher,5.55,94.0,8.13,5.79,6.92,2.0,19.0,42.0,6.32
4745,35.0,Male,Designer,7.29,109.0,6.78,5.43,8.07,0.0,48.0,124.0,6.74
4746,34.0,Female,Doctor,9.68,36.0,5.6,5.85,10.0,0.0,76.0,38.0,9.28
4747,47.0,Male,Student,3.48,60.0,7.15,6.03,6.05,2.0,109.0,166.0,5.64
4748,,Male,Software Engineer,7.66,,8.96,5.71,9.17,4.0,75.0,150.0,
4749,30.0,Male,Manager,4.94,92.0,,5.59,8.49,2.0,100.0,194.0,7.47
4750,49.0,Other,Manager,6.87,43.0,5.58,8.29,5.88,,99.0,153.0,
4751,46.0,Female,Designer,4.66,90.0,5.22,6.03,7.97,2.0,116.0,261.0,8.84
4752,47.0,Female,Software Engineer,7.38,101.0,8.99,4.0,10.0,0.0,96.0,208.0,9.84
4753,35.0,Female,Designer,4.04,83.0,8.25,6.46,7.09,4.0,90.0,78.0,6.7
4754,30.0,Female,Researcher,5.4,20.0,5.4,7.62,6.96,4.0,73.0,120.0,8.21
4755,38.0,Male,Teacher,7.38,28.0,5.31,7.49,,1.0,76.0,,7.17
4756,47.0,Male,Software Engineer,1.38,106.0,8.02,5.52,6.98,2.0,103.0,244.0,6.33
4757,,Female,Designer,3.95,14.0,8.96,7.36,4.49,2.0,115.0,238.0,3.91
4758,34.0,Female,Designer,5.92,85.0,6.33,5.42,,2.0,113.0,281.0,8.65
4759,57.0,Male,Doctor,1.67,86.0,5.14,7.61,1.15,3.0,37.0,106.0,1.0
4760,36.0,Male,Doctor,7.33,67.0,5.15,7.74,7.09,2.0,116.0,162.0,7.7
4761,32.0,Female,Freelancer,8.32,87.0,7.99,4.14,10.0,4.0,3.0,154.0,9.77
4762,26.0,Male,Doctor,2.47,63.0,7.03,9.69,3.27,0.0,10.0,279.0,4.39
4763,27.0,Female,Freelancer,7.6,13.0,7.17,5.35,9.56,2.0,,212.0,10.0
4764,48.0,Male,,6.82,36.0,4.97,4.6,9.38,2.0,67.0,295.0,9.54
4765,40.0,Male,Researcher,4.7,118.0,4.65,6.31,7.17,2.0,94.0,277.0,6.74
4766,47.0,Male,Freelancer,2.48,53.0,,7.68,4.62,1.0,,22.0,
4767,50.0,Female,,9.59,58.0,8.58,2.85,10.0,1.0,59.0,99.0,10.0
4768,26.0,Female,Teacher,5.18,58.0,,7.3,5.65,3.0,72.0,287.0,5.59
4769,18.0,Male,Student,,84.0,7.79,8.53,3.94,0.0,60.0,196.0,4.26
4770,52.0,Female,Designer,7.46,54.0,8.42,,9.3,2.0,,54.0,8.75
4771,,Male,,6.47,42.0,6.99,6.39,,0.0,42.0,133.0,8.04
4772,51.0,Male,Researcher,,51.0,6.12,5.22,10.0,2.0,87.0,,10.0
4773,33.0,,Designer,9.96,38.0,4.19,5.07,10.0,0.0,66.0,258.0,10.0
4774,26.0,Male,Doctor,1.4,76.0,5.69,9.03,2.27,0.0,42.0,,2.87
4775,49.0,Female,Designer,7.65,18.0,5.61,4.71,10.0,1.0,35.0,49.0,10.0
4776,32.0,Female,Freelancer,9.9,55.0,6.83,3.71,10.0,1.0,99.0,80.0,10.0
4777,,Female,Doctor,5.84,89.0,7.82,5.68,8.65,2.0,10.0,159.0,10.0
4778,50.0,Female,Student,7.44,35.0,7.56,5.59,9.24,0.0,4.0,197.0,9.85
4779,31.0,Female,Teacher,4.97,51.0,8.35,7.03,5.68,0.0,65.0,102.0,6.87
4780,25.0,Male,Researcher,4.21,43.0,4.23,,5.13,4.0,101.0,58.0,
4781,25.0,Male,Teacher,7.27,45.0,7.03,5.81,8.64,0.0,53.0,196.0,7.39
4782,44.0,Male,Freelancer,9.89,96.0,4.95,2.84,10.0,,12.0,155.0,10.0
4783,29.0,Female,Teacher,1.82,39.0,8.86,7.8,2.76,,11.0,106.0,2.64
4784,18.0,,,4.8,79.0,6.05,7.89,6.18,3.0,15.0,141.0,5.63
4785,57.0,Male,Researcher,9.47,52.0,,4.04,10.0,2.0,37.0,45.0,8.82
4786,59.0,Female,Manager,2.02,56.0,5.76,10.0,2.73,1.0,79.0,28.0,3.39
4787,28.0,Female,Manager,6.86,,5.1,4.54,10.0,3.0,74.0,,10.0
4788,56.0,Other,Software Engineer,4.87,100.0,7.44,5.36,6.16,4.0,72.0,105.0,6.11
4789,48.0,Female,Manager,,77.0,8.7,7.04,4.52,0.0,23.0,139.0,5.32
4790,34.0,Male,,2.88,43.0,4.3,8.28,2.03,2.0,98.0,254.0,3.27
4791,50.0,Female,Software Engineer,2.59,107.0,8.13,,5.62,0.0,101.0,118.0,6.4
4792,49.0,Male,Student,5.65,93.0,,8.14,5.46,2.0,,107.0,
4793,46.0,Male,Software Engineer,4.4,94.0,4.6,5.6,7.9,1.0,115.0,101.0,7.67
4794,38.0,Female,,5.42,19.0,7.57,6.17,5.9,1.0,37.0,262.0,6.26
4795,38.0,Female,Designer,2.76,43.0,4.41,,4.76,2.0,93.0,129.0,
4796,57.0,Female,,4.15,42.0,,6.08,5.96,0.0,105.0,181.0,6.11
4797,40.0,Other,Teacher,9.97,110.0,6.18,2.37,10.0,4.0,34.0,109.0,9.44
4798,23.0,Female,Freelancer,4.31,6.0,4.82,7.06,6.2,3.0,20.0,196.0,5.6
4799,39.0,Male,Manager,4.71,41.0,,5.51,7.52,4.0,,66.0,6.7
4800,55.0,Female,Doctor,1.18,61.0,7.74,8.64,1.39,1.0,115.0,,1.4
4801,54.0,Female,Student,4.43,100.0,8.14,4.99,8.49,1.0,16.0,118.0,10.0
4802,25.0,Other,Researcher,7.87,110.0,7.43,4.53,10.0,0.0,115.0,93.0,9.66
4803,58.0,Male,Researcher,,1.0,7.6,6.13,7.59,3.0,87.0,284.0,7.16
4804,52.0,Male,Manager,6.91,85.0,8.24,6.21,7.38,2.0,63.0,255.0,8.95
4805,28.0,Female,Doctor,6.01,76.0,6.14,6.45,8.49,1.0,26.0,279.0,6.58
4806,41.0,Male,Doctor,1.95,,4.84,8.91,1.0,0.0,93.0,140.0,1.0
4807,38.0,Female,Teacher,3.99,115.0,,6.01,5.18,4.0,76.0,230.0,
4808,19.0,,Freelancer,7.25,37.0,8.9,7.14,6.89,2.0,66.0,259.0,7.21
4809,57.0,Male,Designer,5.93,94.0,6.24,5.81,9.67,3.0,,142.0,10.0
4810,36.0,Female,Designer,7.07,0.0,8.62,5.97,9.0,1.0,52.0,193.0,10.0
4811,56.0,Male,Freelancer,4.24,46.0,,5.96,6.79,3.0,61.0,79.0,7.0
4812,45.0,Female,Software Engineer,2.74,106.0,7.69,7.35,3.38,2.0,21.0,83.0,1.59
4813,,Male,Manager,8.47,12.0,4.95,4.64,10.0,1.0,17.0,138.0,10.0
4814,23.0,Male,Designer,4.39,59.0,5.84,7.33,5.2,2.0,33.0,216.0,3.37
4815,36.0,Male,Teacher,6.9,80.0,7.66,5.14,8.81,1.0,9.0,132.0,8.92
4816,55.0,Female,Manager,4.43,63.0,7.28,6.74,7.32,2.0,37.0,31.0,8.16
4817,45.0,Male,Doctor,9.35,67.0,8.31,,10.0,0.0,84.0,224.0,10.0
4818,19.0,Female,Student,9.93,54.0,5.05,,9.8,0.0,57.0,252.0,9.94
4819,55.0,Female,Student,6.84,,7.74,4.48,10.0,4.0,61.0,,10.0
4820,54.0,Female,Researcher,6.42,30.0,4.2,6.4,7.36,2.0,32.0,295.0,6.14
4821,21.0,Female,Researcher,8.57,118.0,5.5,4.9,10.0,4.0,23.0,119.0,9.88
4822,39.0,Male,Designer,,96.0,7.15,7.16,4.62,0.0,12.0,245.0,6.39
4823,43.0,Male,Researcher,8.83,13.0,8.9,6.0,10.0,1.0,38.0,23.0,10.0
4824,53.0,Female,Software Engineer,4.72,84.0,8.95,8.42,5.13,2.0,112.0,,4.7
4825,30.0,Male,Student,1.29,85.0,6.2,6.79,3.35,1.0,106.0,228.0,4.75
4826,49.0,Female,Software Engineer,9.34,4.0,7.82,4.53,10.0,1.0,86.0,241.0,10.0
4827,34.0,Female,Student,7.49,118.0,,2.07,10.0,4.0,30.0,70.0,8.62
4828,58.0,Male,Software Engineer,5.6,53.0,7.55,5.48,7.33,4.0,103.0,218.0,6.43
4829,53.0,Female,Freelancer,9.5,52.0,7.66,3.26,10.0,0.0,9.0,230.0,9.07
4830,36.0,Female,Software Engineer,8.98,36.0,6.74,,10.0,1.0,59.0,159.0,10.0
4831,52.0,Male,Doctor,1.98,95.0,8.07,7.55,3.3,3.0,64.0,79.0,3.25
4832,57.0,Female,Teacher,6.62,56.0,6.92,7.67,6.7,1.0,1.0,175.0,7.12
4833,45.0,Male,Student,5.84,2.0,4.5,,5.22,0.0,1.0,290.0,5.29
4834,18.0,Female,Manager,7.99,104.0,8.95,,10.0,3.0,114.0,278.0,10.0
4835,59.0,Female,Designer,3.71,76.0,5.52,5.5,8.25,1.0,24.0,111.0,7.62
4836,35.0,Female,Teacher,1.07,10.0,8.82,9.04,1.0,2.0,93.0,38.0,1.0
4837,57.0,Female,Doctor,2.67,113.0,5.46,6.41,3.26,1.0,15.0,155.0,3.0
4838,50.0,Female,Doctor,2.9,41.0,8.27,8.14,4.75,4.0,83.0,122.0,4.32
4839,,Female,Doctor,3.62,54.0,7.45,,6.51,,80.0,264.0,6.35
4840,25.0,Female,Designer,4.33,37.0,5.78,6.88,7.14,4.0,5.0,257.0,6.37
4841,41.0,Female,Researcher,7.36,23.0,8.69,7.05,9.08,1.0,119.0,266.0,10.0
4842,33.0,Female,Researcher,1.67,8.0,6.92,9.18,1.0,3.0,27.0,217.0,1.0
4843,21.0,Female,Student,5.38,12.0,8.15,7.19,6.27,4.0,69.0,183.0,4.51
4844,,Other,Student,5.49,85.0,7.98,6.82,7.11,4.0,0.0,105.0,7.71
4845,44.0,Female,Freelancer,6.54,,4.23,5.83,8.77,3.0,44.0,87.0,8.39
4846,26.0,,Researcher,3.79,9.0,5.34,6.58,5.73,3.0,87.0,203.0,6.51
4847,33.0,Male,Freelancer,3.34,110.0,6.36,5.37,8.78,3.0,105.0,176.0,7.04
4848,29.0,Female,Software Engineer,5.35,11.0,8.67,8.14,5.64,3.0,13.0,172.0,6.4
4849,48.0,,Software Engineer,6.94,115.0,4.31,4.14,10.0,,119.0,38.0,10.0
4850,41.0,Female,Manager,1.4,93.0,4.93,7.01,3.26,0.0,26.0,159.0,
4851,31.0,Male,Software Engineer,3.64,46.0,7.12,7.05,3.56,1.0,109.0,181.0,2.53
4852,42.0,Female,Designer,8.09,109.0,7.26,3.52,10.0,2.0,76.0,84.0,9.41
4853,51.0,Male,Teacher,,82.0,4.82,5.7,7.74,3.0,38.0,239.0,9.17
4854,20.0,Male,Freelancer,9.57,,8.74,4.14,10.0,1.0,77.0,27.0,9.9
4855,41.0,Female,Student,8.81,116.0,4.88,2.64,10.0,1.0,87.0,169.0,9.52
4856,59.0,Female,Software Engineer,4.1,9.0,4.91,5.65,6.73,0.0,8.0,263.0,7.77
4857,26.0,,Freelancer,7.54,0.0,7.18,5.59,8.57,0.0,21.0,39.0,7.39
4858,43.0,Female,Researcher,3.47,56.0,6.11,6.97,4.41,,4.0,,
4859,37.0,Male,Designer,2.58,115.0,4.13,7.8,3.94,1.0,34.0,213.0,2.94
4860,57.0,Male,Designer,8.93,70.0,8.6,4.76,8.61,4.0,27.0,121.0,10.0
4861,27.0,Male,Researcher,4.15,118.0,4.38,5.22,7.57,,100.0,70.0,7.49
4862,36.0,Female,Manager,2.83,118.0,4.78,6.94,5.19,1.0,53.0,,6.08
4863,20.0,Male,Software Engineer,9.68,10.0,8.49,6.62,10.0,,93.0,224.0,8.62
4864,41.0,Male,Freelancer,1.28,52.0,5.38,9.74,1.0,4.0,8.0,201.0,2.41
4865,22.0,Female,Researcher,4.3,3.0,8.09,7.35,6.33,,112.0,203.0,5.67
4866,20.0,Male,Freelancer,1.35,99.0,4.85,7.87,,0.0,46.0,80.0,
4867,44.0,Female,Manager,5.54,60.0,4.24,,7.27,2.0,89.0,55.0,10.0
4868,33.0,Female,Freelancer,4.61,84.0,5.17,7.88,6.51,4.0,84.0,206.0,6.93
4869,32.0,Female,Doctor,7.49,85.0,7.71,4.75,7.94,1.0,67.0,69.0,9.1
4870,52.0,Male,Doctor,9.59,9.0,7.31,5.16,10.0,3.0,,31.0,7.91
4871,29.0,Female,Doctor,5.68,,5.55,5.48,9.71,4.0,33.0,130.0,8.73
4872,58.0,Female,Software Engineer,3.57,4.0,7.17,7.32,6.3,0.0,,160.0,6.53
4873,43.0,Male,Designer,8.85,60.0,7.32,4.18,10.0,0.0,82.0,292.0,10.0
4874,51.0,Male,Designer,6.44,111.0,6.82,5.59,9.45,1.0,108.0,36.0,9.03
4875,40.0,Female,Student,5.98,75.0,8.68,7.84,5.78,1.0,,174.0,3.62
4876,48.0,Male,Freelancer,,29.0,7.97,7.11,5.43,3.0,72.0,297.0,5.2
4877,37.0,Female,Doctor,1.37,56.0,8.08,9.55,1.29,2.0,63.0,31.0,1.31
4878,29.0,Female,Software Engineer,5.15,32.0,6.13,8.62,4.26,2.0,10.0,77.0,3.48
4879,40.0,Male,Student,5.75,36.0,7.42,6.34,8.1,0.0,77.0,134.0,9.01
4880,21.0,Male,Designer,2.14,81.0,4.92,7.72,3.05,0.0,91.0,63.0,5.01
4881,40.0,Other,Freelancer,1.53,67.0,5.48,8.15,3.45,0.0,105.0,285.0,2.76
4882,18.0,Male,Freelancer,2.94,90.0,6.51,8.74,3.85,0.0,36.0,176.0,4.75
4883,42.0,Female,Student,,110.0,8.08,6.32,5.7,3.0,59.0,251.0,5.81
4884,19.0,Male,Doctor,1.51,22.0,5.68,8.77,2.15,3.0,59.0,270.0,1.55
4885,47.0,Female,Researcher,5.0,69.0,6.2,,8.58,1.0,58.0,37.0,7.93
4886,20.0,Female,Freelancer,8.29,6.0,8.79,5.08,9.28,4.0,82.0,196.0,8.73
4887,38.0,Male,Freelancer,6.98,18.0,5.42,4.55,10.0,0.0,39.0,290.0,10.0
4888,42.0,Male,Researcher,7.11,109.0,7.09,3.73,10.0,4.0,43.0,147.0,10.0
4889,,Female,Freelancer,3.36,14.0,4.5,6.79,6.18,2.0,61.0,137.0,6.58
4890,39.0,Female,Teacher,1.1,116.0,6.06,7.89,3.84,1.0,112.0,52.0,4.37
4891,38.0,Male,Doctor,5.06,111.0,5.65,6.83,6.08,3.0,73.0,237.0,4.2
4892,50.0,,Doctor,4.39,85.0,4.07,6.68,3.47,1.0,35.0,295.0,3.0
4893,55.0,Male,Software Engineer,9.53,31.0,6.93,3.58,10.0,1.0,60.0,77.0,10.0
4894,32.0,Female,Teacher,1.65,78.0,5.66,8.4,3.15,,79.0,83.0,3.32
4895,32.0,Female,Freelancer,7.99,58.0,5.26,4.78,,2.0,14.0,203.0,10.0
4896,42.0,Male,,4.47,69.0,8.46,8.25,6.17,3.0,81.0,86.0,5.04
4897,38.0,Male,Teacher,,69.0,5.15,4.28,10.0,2.0,5.0,202.0,10.0
4898,41.0,Male,Teacher,5.45,5.0,6.03,6.45,5.69,4.0,110.0,250.0,6.44
4899,22.0,Female,Designer,8.38,75.0,8.75,5.18,10.0,1.0,41.0,70.0,8.49
4900,23.0,Male,Student,5.2,65.0,4.4,5.85,7.87,4.0,62.0,183.0,7.69
4901,,Male,Designer,4.62,88.0,8.69,6.29,5.6,4.0,108.0,223.0,4.63
4902,21.0,Other,Manager,9.67,3.0,5.95,3.56,10.0,2.0,111.0,,10.0
4903,44.0,Male,Teacher,4.32,118.0,7.95,5.4,7.94,4.0,106.0,180.0,9.82
4904,35.0,Female,Software Engineer,8.25,69.0,5.78,4.89,10.0,0.0,87.0,,9.28
4905,38.0,Male,Manager,,56.0,6.08,8.63,2.74,3.0,86.0,82.0,5.54
4906,45.0,Male,Freelancer,1.56,105.0,6.19,7.02,4.01,1.0,92.0,102.0,3.43
4907,52.0,Male,Doctor,4.94,60.0,8.73,7.83,,0.0,110.0,91.0,4.6
4908,39.0,Female,Researcher,6.27,114.0,6.75,3.96,10.0,4.0,110.0,,9.48
4909,57.0,Female,Freelancer,,,5.08,,8.84,3.0,86.0,21.0,8.55
4910,40.0,Female,Doctor,1.33,100.0,7.06,8.94,1.0,,,210.0,1.0
4911,20.0,Male,Designer,7.27,101.0,8.45,4.52,10.0,2.0,90.0,23.0,10.0
4912,57.0,Male,Freelancer,2.17,13.0,5.07,10.0,1.0,4.0,34.0,,1.0
4913,27.0,Female,Manager,9.6,110.0,5.69,2.3,10.0,0.0,26.0,130.0,9.56
4914,42.0,Male,Designer,4.0,82.0,6.86,6.31,6.4,1.0,33.0,,5.27
4915,25.0,Male,Software Engineer,3.35,114.0,8.94,6.49,6.36,4.0,24.0,109.0,7.21
4916,28.0,Male,Doctor,3.62,6.0,6.33,8.31,5.89,3.0,68.0,97.0,4.48
4917,22.0,Female,Freelancer,9.44,53.0,6.92,4.85,10.0,3.0,84.0,61.0,10.0
4918,54.0,Female,Designer,5.35,81.0,4.68,5.56,7.94,0.0,74.0,213.0,7.43
4919,55.0,Male,Freelancer,4.91,57.0,,7.15,4.28,4.0,119.0,151.0,3.72
4920,46.0,Male,Student,6.09,60.0,5.1,6.66,7.12,3.0,82.0,36.0,7.18
4921,22.0,Female,Designer,9.38,107.0,5.64,2.6,10.0,3.0,104.0,250.0,10.0
4922,26.0,Female,Designer,3.78,71.0,7.55,7.58,,2.0,79.0,198.0,5.56
4923,19.0,Male,Teacher,,27.0,7.56,,4.83,2.0,5.0,151.0,3.91
4924,18.0,Female,Student,6.36,84.0,5.59,6.35,7.02,4.0,104.0,285.0,7.9
4925,,Male,Student,5.43,54.0,8.25,6.15,7.51,3.0,46.0,,7.49
4926,47.0,Male,Freelancer,1.56,98.0,7.97,5.25,6.36,1.0,55.0,54.0,6.22
4927,28.0,Male,Software Engineer,5.7,110.0,7.08,,9.61,3.0,37.0,73.0,8.72
4928,45.0,Male,Researcher,6.06,73.0,4.89,5.81,8.62,1.0,25.0,258.0,8.85
4929,29.0,Male,Freelancer,7.25,52.0,8.52,4.85,10.0,3.0,101.0,33.0,10.0
4930,56.0,Female,Teacher,9.96,91.0,6.64,3.98,10.0,0.0,27.0,235.0,10.0
4931,43.0,Male,Student,4.79,82.0,5.88,6.15,5.72,0.0,85.0,241.0,6.96
4932,30.0,Male,Teacher,5.59,43.0,8.64,6.23,7.44,,70.0,279.0,8.38
4933,25.0,Male,Teacher,1.68,98.0,8.86,8.23,3.52,3.0,0.0,58.0,2.69
4934,45.0,Female,Doctor,8.48,27.0,7.59,5.4,,4.0,40.0,,9.67
4935,47.0,Female,Freelancer,1.88,45.0,7.96,8.14,1.79,2.0,116.0,219.0,
4936,26.0,Male,Student,9.4,48.0,5.23,3.43,10.0,4.0,47.0,228.0,9.2
4937,56.0,Male,Doctor,4.14,66.0,5.29,5.96,7.01,,76.0,,7.77
4938,48.0,Male,Freelancer,4.04,102.0,6.85,6.5,8.73,3.0,80.0,118.0,8.5
4939,38.0,Male,Designer,3.96,26.0,8.92,8.01,3.38,4.0,104.0,69.0,2.34
4940,51.0,Male,Researcher,9.55,80.0,7.72,5.62,10.0,2.0,84.0,158.0,7.99
4941,48.0,Female,Freelancer,9.82,78.0,7.73,4.5,10.0,0.0,0.0,219.0,10.0
4942,42.0,Female,Designer,9.76,115.0,5.29,2.56,10.0,1.0,80.0,,9.5
4943,29.0,Female,Doctor,7.34,105.0,6.1,5.51,8.48,0.0,83.0,125.0,8.43
4944,18.0,Male,Designer,2.0,38.0,5.71,9.83,1.79,3.0,93.0,118.0,1.33
4945,39.0,Male,Doctor,4.48,85.0,5.51,7.03,8.24,1.0,16.0,73.0,7.62
4946,57.0,Female,Freelancer,,83.0,7.66,,5.32,2.0,26.0,39.0,6.82
4947,54.0,Female,Software Engineer,7.38,26.0,4.5,,7.25,3.0,90.0,,6.89
4948,18.0,Male,Researcher,5.43,34.0,4.83,9.01,5.37,0.0,43.0,275.0,5.15
4949,18.0,Female,Teacher,6.55,117.0,6.06,2.53,10.0,1.0,40.0,162.0,10.0
4950,59.0,Male,Researcher,1.08,46.0,5.51,8.59,2.27,1.0,3.0,255.0,2.21
4951,59.0,Male,Software Engineer,8.05,51.0,,4.43,10.0,2.0,104.0,37.0,10.0
4952,38.0,Male,Student,9.57,68.0,5.0,5.69,10.0,0.0,32.0,170.0,7.83
4953,32.0,Other,Software Engineer,7.02,65.0,5.24,5.67,9.74,1.0,0.0,248.0,8.79
4954,34.0,Male,Software Engineer,8.67,40.0,4.89,4.52,10.0,1.0,10.0,268.0,8.32
4955,39.0,Female,Designer,5.3,,8.29,5.97,8.01,2.0,,65.0,8.44
4956,55.0,Male,Manager,1.18,44.0,5.01,7.71,2.43,3.0,98.0,50.0,1.64
4957,52.0,Male,Freelancer,9.91,19.0,5.76,7.71,8.68,3.0,63.0,84.0,7.22
4958,33.0,Female,Researcher,1.53,119.0,7.35,7.29,3.69,2.0,57.0,46.0,2.95
4959,25.0,Male,Manager,2.73,70.0,4.39,7.12,3.95,4.0,59.0,162.0,4.81
4960,34.0,Male,Researcher,1.47,35.0,8.08,6.85,2.55,3.0,29.0,244.0,2.74
4961,34.0,Male,Doctor,,71.0,7.53,5.97,7.2,1.0,100.0,193.0,7.04
4962,43.0,Female,Student,,90.0,5.31,4.23,9.7,4.0,51.0,277.0,9.46
4963,30.0,Female,Manager,2.89,69.0,5.96,8.06,4.93,3.0,39.0,269.0,4.73
4964,34.0,Male,Designer,9.61,23.0,7.1,4.26,10.0,2.0,87.0,55.0,9.83
4965,55.0,Male,Student,9.22,35.0,8.73,,10.0,0.0,2.0,60.0,9.06
4966,34.0,Female,Researcher,3.52,,7.15,7.4,5.57,4.0,30.0,142.0,3.85
4967,31.0,Male,Teacher,6.93,83.0,5.27,5.02,10.0,3.0,63.0,30.0,9.01
4968,23.0,Male,Doctor,8.7,118.0,6.41,4.68,10.0,3.0,104.0,81.0,8.27
4969,52.0,Male,Designer,4.24,19.0,6.25,8.47,4.42,4.0,101.0,137.0,4.58
4970,31.0,Female,Software Engineer,3.28,52.0,6.66,7.96,4.03,2.0,67.0,209.0,4.21
4971,25.0,Male,Freelancer,3.31,104.0,6.6,7.09,5.08,2.0,67.0,162.0,5.56
4972,32.0,Female,Teacher,8.38,39.0,5.82,4.85,9.28,1.0,71.0,21.0,10.0
4973,44.0,Female,Software Engineer,5.17,,8.36,4.8,9.15,2.0,35.0,85.0,9.8
